Track Name,Artists,Album,Duration (ms),Popularity,Track URL
We Could Have It All,Punctual,We Could Have It All,210290,58,https://open.spotify.com/track/2exlWmUXIoMGpo5SvWXwN5
Your Love,Oxlo,Your Love,160000,12,https://open.spotify.com/track/6whi0mnu2orK9uaqORP4NV
Don't Panic,"Nora Van Elken, Besomorph, Jantine",Don't Panic,138688,33,https://open.spotify.com/track/3v7unsX4SwiYPm9gA3teSW
Waiting for Life,"Lucas Estrada, Vigiland, Wahlstedt",Waiting for Life,179512,30,https://open.spotify.com/track/6rEfYXO50NsvcF6RAgcV3e
Never Be Alone,"Gabry Ponte, Sash!",Never Be Alone,176804,35,https://open.spotify.com/track/3ewziyfcz9bPtaqISZs67N
Insomnia,RudeLies,Insomnia,186700,19,https://open.spotify.com/track/3GE9ogfnPuuc2YkdCHsqHF
Coming Up (Hold On) (Tritonia 415) - Dokho Remix,"Farius, Dokho",Tritonia 415,180991,11,https://open.spotify.com/track/045Wxgfm8tCPsG9m2xOLxK
ALL THE HIGHS - IMANU Remix,"San Holo, IMANU",ALL THE HIGHS (IMANU Remix),255661,27,https://open.spotify.com/track/3BELIEnDdXEpgMuih6XsMQ
Turn On The Lights again.. (feat. Future),"Fred again.., Swedish House Mafia, Future",Turn On The Lights again.. (feat. Future),267946,65,https://open.spotify.com/track/6gdDu39yYqPcaTgCwYEW8i
Freeze - John Summit Remix,"Kygo, John Summit",Freeze (John Summit Remix),192000,43,https://open.spotify.com/track/6N1UWEnnka2kl5g39UnoqI
Signals,"Tritonal, Sarah de Warren",Signals,377142,0,https://open.spotify.com/track/7F8LoNeDRgItTcpTpYTmY3
Ardour,Into The Ether,Ascent / Ardour,239361,53,https://open.spotify.com/track/2zdqREDAOMvugQI0UObaAK
Take Me To Your Heaven,"Nander, The High",Take Me To Your Heaven,165018,19,https://open.spotify.com/track/193yeA8VXXSC9JlzTek0rr
Feel Again,"Armin van Buuren, WRABEL",Feel Again,178750,40,https://open.spotify.com/track/4I6JwM7pS6Uo705qqyM2su
Something Beautiful,"Tritonal, Eric Lumiere",Something Beautiful,303750,0,https://open.spotify.com/track/0AJlNYZgflpR1vgxyWNXfa
LFOcean,Orjan Nilsen,LFOcean,195256,21,https://open.spotify.com/track/4ZOAykxy93k45dIR8aHHcu
Follow Me,"Topic, John Martin",Follow Me,194285,49,https://open.spotify.com/track/0fviMPVUV9OfHrDcRSBjr6
Right Back,"Alexander Popov, Whiteout",Right Back,209280,32,https://open.spotify.com/track/13lUhE5ppZ8srSnaLoK2ky
In Your Eyes,"Autograf, Mougleta",In Your Eyes,192786,20,https://open.spotify.com/track/4LZtJRxcce5RPdSNmfa9AT
Do It All Again,"Punctual, Jordan Shaw",Do It All Again,137419,63,https://open.spotify.com/track/6BwPstqf4RoRMbDidFWNxE
Pieces,"Refeci, Michel Fannoun",Pieces,180000,43,https://open.spotify.com/track/7zhT90M07NLqJb2MsaqWhM
Escape (feat. Hayla),"Kx5, deadmau5, Kaskade, HAYLA",Escape (feat. Hayla),240445,4,https://open.spotify.com/track/10oKSzRcwbZsog2uq2gb4b
