Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Floating Through Space,"Sia, David Guetta",Floating Through Space,177800,59,https://open.spotify.com/track/2AceGjiX9isUbXmMZa0Dl1
See Me Cry (feat. Merseh),"Sleepwalkers, Merseh",See Me Cry (feat. Merseh),219881,18,https://open.spotify.com/track/5FgAE3Uz5QnAJaBqH3MyL2
Midnight City,M83,"Hurry Up, We're Dreaming",241440,76,https://open.spotify.com/track/1eyzqe2QqGZUmfcPZtrIyt
Lifestyle (feat. Adam Levine) - David Guetta Slap House Mix,"Jason Derulo, Adam Levine, David Guetta",Lifestyle (feat. Adam Levine) [David Guetta Slap House Mix],135661,43,https://open.spotify.com/track/0cVWsZDecQYXWY4j1KjhDg
Love To Go,"Lost Frequencies, Zonderling, Kelvin Jones",Love To Go,169353,61,https://open.spotify.com/track/14d79QOV2pvJHH9vlUfZwJ
BED,"Joel Corry, RAYE, David Guetta",BED,178088,54,https://open.spotify.com/track/7jXQUrVhEpXdymfFWNDnQW
2002,Anne-Marie,Speak Your Mind (Deluxe),186986,83,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
The Prince,Madeon,The Prince,222809,49,https://open.spotify.com/track/5MT2w1BexEAWjJ62OOHE6q
Sever the Ties (feat. Esther Sparkes),"Arman Cekin, Esther Sparkes",Sever the Ties (feat. Esther Sparkes),209608,0,https://open.spotify.com/track/0crMum0BzSBoGK9lxXx26b
Gasoline (feat. Laura White) - Felix Cartal Remix,"Cash Cash, Laura White, Felix Cartal",Gasoline (feat. Laura White) [Felix Cartal Remix],220000,0,https://open.spotify.com/track/2qSc90rRr0IZ3f3knWiuXJ
Destined For Greatness,"Tobi & Manny, Janellé",Destined For Greatness,150857,48,https://open.spotify.com/track/2NlDF79eSeqe5FwmoVNdnG
Don't Play,"Anne-Marie, KSI, Digital Farm Animals",Don't Play,188580,53,https://open.spotify.com/track/4I5bvu2KDsrCg0EWHIcvul
Better,Talia Mar,Better,204042,37,https://open.spotify.com/track/0ZFNU0H5zvT1HzTavWvEv5
Summer Breath,Niwel,Summer Breath,195284,24,https://open.spotify.com/track/4WQm6uUN6GbmEcU4P4EnEg
I Like Me Better,Lauv,I met you when I was 18. (the playlist),197436,6,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
Never Gonna Regret U,"BEAUZ, SIIGHTS",Never Gonna Regret U,189333,0,https://open.spotify.com/track/6iB0EV8yrbAbMY3J9FpAcj
